season,week,celebrity_name,estimated_fan_share,share_std,confidence,n_valid_sims
20,1,Charlotte McKinney,0.083333,,,0
20,1,Noah Galloway,0.083333,,,0
20,1,Redfoo,0.083333,,,0
20,1,Patti LaBelle,0.083333,,,0
20,1,Chris Soules,0.083333,,,0
20,2,Suzanne Somers,0.09596,0.078551,0.0261,261
20,2,Willow Shields,0.068651,0.068461,0.0261,261
20,2,Riker Lynch,0.080381,0.07084,0.0261,261
20,2,Rumer Willis,0.07511,0.071787,0.0261,261
20,2,Nastia Liukin,0.073915,0.076825,0.0261,261
20,2,Michael Sam,0.098739,0.080528,0.0261,261
20,2,Robert Herjavec,0.096373,0.080386,0.0261,261
20,2,Charlotte McKinney,0.09369,0.075348,0.0261,261
20,2,Noah Galloway,0.098869,0.071643,0.0261,261
20,2,Redfoo,0.004565,0.004314,0.0261,261
20,2,Patti LaBelle,0.09313,0.079319,0.0261,261
20,2,Chris Soules,0.120618,0.076789,0.0261,261
20,3,Suzanne Somers,0.10321,0.095604,0.2422,2422
20,3,Willow Shields,0.095739,0.095816,0.2422,2422
20,3,Riker Lynch,0.094007,0.094527,0.2422,2422
20,3,Rumer Willis,0.093893,0.094405,0.2422,2422
20,3,Nastia Liukin,0.093818,0.093159,0.2422,2422
20,3,Michael Sam,0.101807,0.092745,0.2422,2422
20,3,Robert Herjavec,0.098467,0.094659,0.2422,2422
20,3,Charlotte McKinney,0.012024,0.010526,0.2422,2422
20,3,Noah Galloway,0.096291,0.098964,0.2422,2422
20,3,Patti LaBelle,0.113342,0.098661,0.2422,2422
20,3,Chris Soules,0.097401,0.092719,0.2422,2422
20,4,Suzanne Somers,0.122973,0.101325,0.1419,1419
20,4,Willow Shields,0.105009,0.106105,0.1419,1419
20,4,Riker Lynch,0.103241,0.097407,0.1419,1419
20,4,Rumer Willis,0.104232,0.101645,0.1419,1419
20,4,Nastia Liukin,0.099784,0.097161,0.1419,1419
20,4,Michael Sam,0.00944,0.008804,0.1419,1419
20,4,Robert Herjavec,0.106123,0.103184,0.1419,1419
20,4,Noah Galloway,0.106957,0.102179,0.1419,1419
20,4,Patti LaBelle,0.116861,0.097975,0.1419,1419
20,4,Chris Soules,0.125382,0.099506,0.1419,1419
20,5,Suzanne Somers,0.013493,0.012814,0.1528,1528
20,5,Willow Shields,0.117271,0.11206,0.1528,1528
20,5,Riker Lynch,0.108258,0.108443,0.1528,1528
20,5,Rumer Willis,0.112907,0.10732,0.1528,1528
20,5,Nastia Liukin,0.110831,0.108927,0.1528,1528
20,5,Robert Herjavec,0.146268,0.109878,0.1528,1528
20,5,Noah Galloway,0.128149,0.107405,0.1528,1528
20,5,Patti LaBelle,0.134329,0.1121,0.1528,1528
20,5,Chris Soules,0.128494,0.107582,0.1528,1528
20,6,Willow Shields,0.142678,0.128053,0.1616,1616
20,6,Riker Lynch,0.135774,0.126754,0.1616,1616
20,6,Rumer Willis,0.13737,0.125446,0.1616,1616
20,6,Nastia Liukin,0.136256,0.123107,0.1616,1616
20,6,Robert Herjavec,0.153411,0.125968,0.1616,1616
20,6,Noah Galloway,0.144392,0.124385,0.1616,1616
20,6,Patti LaBelle,0.011962,0.012306,0.1616,1616
20,6,Chris Soules,0.138157,0.120755,0.1616,1616
20,7,Willow Shields,0.014137,0.01417,0.0843,843
20,7,Riker Lynch,0.158311,0.119541,0.0843,843
20,7,Rumer Willis,0.156978,0.118105,0.0843,843
20,7,Nastia Liukin,0.142157,0.119792,0.0843,843
20,7,Robert Herjavec,0.191001,0.133125,0.0843,843
20,7,Noah Galloway,0.158964,0.126585,0.0843,843
20,7,Chris Soules,0.178452,0.121045,0.0843,843
20,8,Riker Lynch,0.188106,0.159714,0.262,2620
20,8,Rumer Willis,0.185483,0.161815,0.262,2620
20,8,Nastia Liukin,0.181806,0.155953,0.262,2620
20,8,Robert Herjavec,0.027163,0.024709,0.262,2620
20,8,Noah Galloway,0.207987,0.158644,0.262,2620
20,8,Chris Soules,0.209455,0.164271,0.262,2620
20,9,Riker Lynch,0.312423,0.200217,0.2335,2335
20,9,Rumer Willis,0.315205,0.195503,0.2335,2335
20,9,Nastia Liukin,0.050539,0.045437,0.2335,2335
20,9,Noah Galloway,0.321833,0.195216,0.2335,2335
20,10,Riker Lynch,0.333333,,,0
20,10,Rumer Willis,0.333333,,,0
20,10,Noah Galloway,0.333333,,,0
21,1,Gary Busey,0.076923,,,0
21,1,Alexa PenaVega,0.076923,,,0
21,1,Carlos PenaVega,0.076923,,,0
21,1,Victor Espinoza,0.076923,,,0
21,1,Alek Skarlatos,0.076923,,,0
21,1,Chaka Khan,0.076923,,,0
21,1,Andy Grammer,0.076923,,,0
21,1,Tamar Braxton,0.076923,,,0
21,1,Nick Carter,0.076923,,,0
21,1,Hayes Grier,0.076923,,,0
21,1,Bindi Irwin,0.076923,,,0
21,1,Kim Zolciak-Biermann,0.076923,,,0
21,1,Paula Deen,0.076923,,,0
21,2,Gary Busey,0.095011,0.075556,0.1227,1227
21,2,Alexa PenaVega,0.077169,0.078265,0.1227,1227
21,2,Carlos PenaVega,0.079315,0.07724,0.1227,1227
21,2,Victor Espinoza,0.007172,0.006065,0.1227,1227
21,2,Alek Skarlatos,0.075548,0.072474,0.1227,1227
21,2,Chaka Khan,0.1027,0.078756,0.1227,1227
21,2,Andy Grammer,0.080233,0.078698,0.1227,1227
21,2,Tamar Braxton,0.078291,0.081985,0.1227,1227
21,2,Nick Carter,0.07645,0.07993,0.1227,1227
21,2,Hayes Grier,0.075362,0.077025,0.1227,1227
21,2,Bindi Irwin,0.076038,0.075974,0.1227,1227
21,2,Kim Zolciak-Biermann,0.087772,0.07768,0.1227,1227
21,2,Paula Deen,0.088938,0.081712,0.1227,1227
21,3,Gary Busey,0.1,,,0
21,3,Alexa PenaVega,0.1,,,0
21,3,Carlos PenaVega,0.1,,,0
21,3,Alek Skarlatos,0.1,,,0
21,3,Andy Grammer,0.1,,,0
21,3,Tamar Braxton,0.1,,,0
21,3,Nick Carter,0.1,,,0
21,3,Hayes Grier,0.1,,,0
21,3,Bindi Irwin,0.1,,,0
21,3,Paula Deen,0.1,,,0
21,4,Gary Busey,0.018017,0.014635,0.3284,3284
21,4,Alexa PenaVega,0.112075,0.104376,0.3284,3284
21,4,Carlos PenaVega,0.108718,0.104247,0.3284,3284
21,4,Alek Skarlatos,0.105847,0.102027,0.3284,3284
21,4,Andy Grammer,0.107754,0.105036,0.3284,3284
21,4,Tamar Braxton,0.106781,0.104145,0.3284,3284
21,4,Nick Carter,0.105875,0.105068,0.3284,3284
21,4,Hayes Grier,0.10638,0.103585,0.3284,3284
21,4,Bindi Irwin,0.10679,0.107815,0.3284,3284
21,4,Paula Deen,0.121763,0.108342,0.3284,3284
21,5,Alexa PenaVega,0.111111,,,0
21,5,Carlos PenaVega,0.111111,,,0
21,5,Alek Skarlatos,0.111111,,,0
21,5,Andy Grammer,0.111111,,,0
21,5,Tamar Braxton,0.111111,,,0
21,5,Nick Carter,0.111111,,,0
21,5,Hayes Grier,0.111111,,,0
21,5,Bindi Irwin,0.111111,,,0
21,5,Paula Deen,0.111111,,,0
21,6,Alexa PenaVega,0.131084,0.117159,0.3424,3424
21,6,Carlos PenaVega,0.116804,0.112373,0.3424,3424
21,6,Alek Skarlatos,0.127103,0.116093,0.3424,3424
21,6,Andy Grammer,0.119847,0.117931,0.3424,3424
21,6,Tamar Braxton,0.119495,0.117934,0.3424,3424
21,6,Nick Carter,0.118535,0.115424,0.3424,3424
21,6,Hayes Grier,0.124379,0.11369,0.3424,3424
21,6,Bindi Irwin,0.123011,0.118506,0.3424,3424
21,6,Paula Deen,0.019742,0.015753,0.3424,3424
21,7,Alexa PenaVega,0.140586,0.114408,0.109,1090
21,7,Carlos PenaVega,0.132907,0.117361,0.109,1090
21,7,Alek Skarlatos,0.147588,0.120116,0.109,1090
21,7,Andy Grammer,0.140105,0.117343,0.109,1090
21,7,Tamar Braxton,0.149112,0.124816,0.109,1090
21,7,Nick Carter,0.144648,0.125269,0.109,1090
21,7,Hayes Grier,0.010839,0.0109,0.109,1090
21,7,Bindi Irwin,0.134215,0.119575,0.109,1090
21,8,Alexa PenaVega,0.166432,0.143673,0.2523,2523
21,8,Carlos PenaVega,0.156832,0.138673,0.2523,2523
21,8,Alek Skarlatos,0.173376,0.142973,0.2523,2523
21,8,Andy Grammer,0.020101,0.018132,0.2523,2523
21,8,Tamar Braxton,0.164443,0.14486,0.2523,2523
21,8,Nick Carter,0.158005,0.142808,0.2523,2523
21,8,Bindi Irwin,0.160811,0.142932,0.2523,2523
21,9,Alexa PenaVega,0.019469,0.018766,0.0899,899
21,9,Carlos PenaVega,0.198915,0.138225,0.0899,899
21,9,Alek Skarlatos,0.210308,0.134961,0.0899,899
21,9,Tamar Braxton,0.207412,0.137823,0.0899,899
21,9,Nick Carter,0.191935,0.134537,0.0899,899
21,9,Bindi Irwin,0.171962,0.134574,0.0899,899
21,10,Carlos PenaVega,0.25,,,0
21,10,Alek Skarlatos,0.25,,,0
21,10,Nick Carter,0.25,,,0
21,10,Bindi Irwin,0.25,,,0
21,11,Carlos PenaVega,0.049732,0.045343,0.2223,2223
21,11,Alek Skarlatos,0.332632,0.203402,0.2223,2223
21,11,Nick Carter,0.309668,0.195141,0.2223,2223
21,11,Bindi Irwin,0.307968,0.193492,0.2223,2223
22,1,Mischa Barton,0.083333,,,0
22,1,Kim Fields,0.083333,,,0
22,1,Jodie Sweetin,0.083333,,,0
22,1,Doug Flutie,0.083333,,,0
22,1,Von Miller,0.083333,,,0
22,1,Antonio Brown,0.083333,,,0
22,1,Paige VanZant,0.083333,,,0
22,1,Geraldo Rivera,0.083333,,,0
22,1,Nyle DiMarco,0.083333,,,0
22,1,Ginger Zee,0.083333,,,0
22,1,Wanya Morris,0.083333,,,0
22,1,Marla Maples,0.083333,,,0
22,2,Mischa Barton,0.097602,0.091609,0.3297,3297
22,2,Kim Fields,0.0895,0.090045,0.3297,3297
22,2,Jodie Sweetin,0.087302,0.088497,0.3297,3297
22,2,Doug Flutie,0.092669,0.093073,0.3297,3297
22,2,Von Miller,0.087646,0.089217,0.3297,3297
22,2,Antonio Brown,0.090533,0.089446,0.3297,3297
22,2,Paige VanZant,0.087246,0.087246,0.3297,3297
22,2,Geraldo Rivera,0.013787,0.011087,0.3297,3297
22,2,Nyle DiMarco,0.088608,0.090083,0.3297,3297
22,2,Ginger Zee,0.088899,0.088998,0.3297,3297
22,2,Wanya Morris,0.088167,0.087651,0.3297,3297
22,2,Marla Maples,0.088041,0.088465,0.3297,3297
22,3,Mischa Barton,0.010051,0.008318,0.2266,2266
22,3,Kim Fields,0.101968,0.098823,0.2266,2266
22,3,Jodie Sweetin,0.099984,0.103459,0.2266,2266
22,3,Doug Flutie,0.102417,0.095418,0.2266,2266
22,3,Von Miller,0.099229,0.095232,0.2266,2266
22,3,Antonio Brown,0.100486,0.093872,0.2266,2266
22,3,Paige VanZant,0.095832,0.097059,0.2266,2266
22,3,Nyle DiMarco,0.094775,0.095878,0.2266,2266
22,3,Ginger Zee,0.100261,0.099237,0.2266,2266
22,3,Wanya Morris,0.094612,0.093493,0.2266,2266
22,3,Marla Maples,0.100385,0.097966,0.2266,2266
22,4,Kim Fields,0.105401,0.098773,0.1839,1839
22,4,Jodie Sweetin,0.124135,0.104047,0.1839,1839
22,4,Doug Flutie,0.132057,0.101917,0.1839,1839
22,4,Von Miller,0.101426,0.09793,0.1839,1839
22,4,Antonio Brown,0.105093,0.10291,0.1839,1839
22,4,Paige VanZant,0.10425,0.101018,0.1839,1839
22,4,Nyle DiMarco,0.103385,0.101813,0.1839,1839
22,4,Ginger Zee,0.104687,0.10339,0.1839,1839
22,4,Wanya Morris,0.108257,0.107845,0.1839,1839
22,4,Marla Maples,0.011309,0.009645,0.1839,1839
22,5,Kim Fields,0.111111,,,0
22,5,Jodie Sweetin,0.111111,,,0
22,5,Doug Flutie,0.111111,,,0
22,5,Von Miller,0.111111,,,0
22,5,Antonio Brown,0.111111,,,0
22,5,Paige VanZant,0.111111,,,0
22,5,Nyle DiMarco,0.111111,,,0
22,5,Ginger Zee,0.111111,,,0
22,5,Wanya Morris,0.111111,,,0
22,6,Kim Fields,0.121937,0.109176,0.2544,2544
22,6,Jodie Sweetin,0.119558,0.109873,0.2544,2544
22,6,Doug Flutie,0.01422,0.012354,0.2544,2544
22,6,Von Miller,0.12666,0.117211,0.2544,2544
22,6,Antonio Brown,0.123405,0.124457,0.2544,2544
22,6,Paige VanZant,0.121494,0.118354,0.2544,2544
22,6,Nyle DiMarco,0.12553,0.118471,0.2544,2544
22,6,Ginger Zee,0.129027,0.117858,0.2544,2544
22,6,Wanya Morris,0.118169,0.117582,0.2544,2544
22,7,Kim Fields,0.0122,0.012055,0.1465,1465
22,7,Jodie Sweetin,0.148855,0.12564,0.1465,1465
22,7,Von Miller,0.14509,0.124211,0.1465,1465
22,7,Antonio Brown,0.148031,0.125578,0.1465,1465
22,7,Paige VanZant,0.138264,0.130884,0.1465,1465
22,7,Nyle DiMarco,0.129265,0.118054,0.1465,1465
22,7,Ginger Zee,0.142921,0.125466,0.1465,1465
22,7,Wanya Morris,0.135373,0.125656,0.1465,1465
22,8,Jodie Sweetin,0.01996,0.020389,0.109,1090
22,8,Antonio Brown,0.21246,0.147222,0.109,1090
22,8,Paige VanZant,0.197246,0.137967,0.109,1090
22,8,Nyle DiMarco,0.176898,0.1332,0.109,1090
22,8,Ginger Zee,0.175787,0.13796,0.109,1090
22,8,Wanya Morris,0.217649,0.140959,0.109,1090
22,9,Antonio Brown,0.033688,0.032025,0.2413,2413
22,9,Paige VanZant,0.240375,0.180542,0.2413,2413
22,9,Nyle DiMarco,0.246025,0.18553,0.2413,2413
22,9,Ginger Zee,0.24482,0.1809,0.2413,2413
22,9,Wanya Morris,0.235093,0.181299,0.2413,2413
22,10,Paige VanZant,0.333333,,,0
22,10,Nyle DiMarco,0.333333,,,0
22,10,Ginger Zee,0.333333,,,0
23,1,Jake T. Austin,0.076923,,,0
23,1,Maureen McCormick,0.076923,,,0
23,1,Marilu Henner,0.076923,,,0
23,1,Ryan Lochte,0.076923,,,0
23,1,Calvin Johnson Jr.,0.076923,,,0
23,1,Laurie Hernandez,0.076923,,,0
23,1,Amber Rose,0.076923,,,0
23,1,Rick Perry,0.076923,,,0
23,1,James Hinchcliffe,0.076923,,,0
23,1,Babyface,0.076923,,,0
23,1,Vanilla Ice,0.076923,,,0
23,1,Jana Kramer,0.076923,,,0
23,1,Terra Jole,0.076923,,,0
23,2,Jake T. Austin,0.006519,0.005767,0.146,1460
23,2,Maureen McCormick,0.084503,0.084364,0.146,1460
23,2,Marilu Henner,0.082003,0.081524,0.146,1460
23,2,Ryan Lochte,0.088539,0.07879,0.146,1460
23,2,Calvin Johnson Jr.,0.076224,0.077543,0.146,1460
23,2,Laurie Hernandez,0.078571,0.078088,0.146,1460
23,2,Amber Rose,0.088829,0.081995,0.146,1460
23,2,Rick Perry,0.097529,0.081339,0.146,1460
23,2,James Hinchcliffe,0.077606,0.076342,0.146,1460
23,2,Babyface,0.082599,0.086233,0.146,1460
23,2,Vanilla Ice,0.082897,0.079391,0.146,1460
23,2,Jana Kramer,0.078675,0.080149,0.146,1460
23,2,Terra Jole,0.075507,0.079243,0.146,1460
23,3,Maureen McCormick,0.09071,0.088154,0.1875,1875
23,3,Marilu Henner,0.087249,0.085698,0.1875,1875
23,3,Ryan Lochte,0.094241,0.092841,0.1875,1875
23,3,Calvin Johnson Jr.,0.083887,0.086438,0.1875,1875
23,3,Laurie Hernandez,0.084365,0.086638,0.1875,1875
23,3,Amber Rose,0.090073,0.084728,0.1875,1875
23,3,Rick Perry,0.008252,0.007177,0.1875,1875
23,3,James Hinchcliffe,0.088029,0.089361,0.1875,1875
23,3,Babyface,0.095161,0.091368,0.1875,1875
23,3,Vanilla Ice,0.098404,0.087809,0.1875,1875
23,3,Jana Kramer,0.090822,0.088745,0.1875,1875
23,3,Terra Jole,0.088806,0.086781,0.1875,1875
23,4,Maureen McCormick,0.095618,0.096554,0.2902,2902
23,4,Marilu Henner,0.098836,0.093868,0.2902,2902
23,4,Ryan Lochte,0.101907,0.097084,0.2902,2902
23,4,Calvin Johnson Jr.,0.095727,0.092332,0.2902,2902
23,4,Laurie Hernandez,0.095669,0.095215,0.2902,2902
23,4,Amber Rose,0.099637,0.097807,0.2902,2902
23,4,James Hinchcliffe,0.098539,0.096555,0.2902,2902
23,4,Babyface,0.012674,0.010195,0.2902,2902
23,4,Vanilla Ice,0.099878,0.097798,0.2902,2902
23,4,Jana Kramer,0.101701,0.099487,0.2902,2902
23,4,Terra Jole,0.099813,0.097749,0.2902,2902
23,5,Maureen McCormick,0.111111,,,0
23,5,Marilu Henner,0.111111,,,0
23,5,Ryan Lochte,0.111111,,,0
23,5,Calvin Johnson Jr.,0.111111,,,0
23,5,Laurie Hernandez,0.111111,,,0
23,5,Amber Rose,0.111111,,,0
23,5,James Hinchcliffe,0.111111,,,0
23,5,Jana Kramer,0.111111,,,0
23,5,Terra Jole,0.111111,,,0
23,6,Maureen McCormick,0.129031,0.117841,0.2475,2475
23,6,Marilu Henner,0.119208,0.112936,0.2475,2475
23,6,Ryan Lochte,0.125328,0.108479,0.2475,2475
23,6,Calvin Johnson Jr.,0.121245,0.114568,0.2475,2475
23,6,Laurie Hernandez,0.119228,0.115994,0.2475,2475
23,6,Amber Rose,0.014258,0.012803,0.2475,2475
23,6,James Hinchcliffe,0.118085,0.117411,0.2475,2475
23,6,Jana Kramer,0.12126,0.116631,0.2475,2475
23,6,Terra Jole,0.132357,0.119284,0.2475,2475
23,7,Maureen McCormick,0.012499,0.01293,0.1655,1655
23,7,Marilu Henner,0.148477,0.120021,0.1655,1655
23,7,Ryan Lochte,0.146078,0.121184,0.1655,1655
23,7,Calvin Johnson Jr.,0.137212,0.127408,0.1655,1655
23,7,Laurie Hernandez,0.140659,0.123857,0.1655,1655
23,7,James Hinchcliffe,0.134348,0.123207,0.1655,1655
23,7,Jana Kramer,0.137478,0.123139,0.1655,1655
23,7,Terra Jole,0.143249,0.12625,0.1655,1655
23,8,Marilu Henner,0.189555,0.133744,0.1939,1939
23,8,Ryan Lochte,0.020156,0.018079,0.1939,1939
23,8,Calvin Johnson Jr.,0.15939,0.136822,0.1939,1939
23,8,Laurie Hernandez,0.145676,0.132032,0.1939,1939
23,8,James Hinchcliffe,0.145067,0.139518,0.1939,1939
23,8,Jana Kramer,0.15737,0.137089,0.1939,1939
23,8,Terra Jole,0.182787,0.135253,0.1939,1939
23,9,Marilu Henner,0.022816,0.021548,0.2073,2073
23,9,Calvin Johnson Jr.,0.201833,0.159375,0.2073,2073
23,9,Laurie Hernandez,0.185402,0.158044,0.2073,2073
23,9,James Hinchcliffe,0.211945,0.167272,0.2073,2073
23,9,Jana Kramer,0.183868,0.156699,0.2073,2073
23,9,Terra Jole,0.194136,0.161613,0.2073,2073
23,10,Calvin Johnson Jr.,0.251746,0.170124,0.1815,1815
23,10,Laurie Hernandez,0.239252,0.173779,0.1815,1815
23,10,James Hinchcliffe,0.233377,0.168467,0.1815,1815
23,10,Jana Kramer,0.244088,0.174294,0.1815,1815
23,10,Terra Jole,0.031536,0.02996,0.1815,1815
23,11,Calvin Johnson Jr.,0.321699,0.211273,0.2983,2983
23,11,Laurie Hernandez,0.308349,0.211361,0.2983,2983
23,11,James Hinchcliffe,0.31429,0.210903,0.2983,2983
23,11,Jana Kramer,0.055662,0.04916,0.2983,2983
24,1,Charo,0.083333,,,0
24,1,Mr. T,0.083333,,,0
24,1,Heather Morris,0.083333,,,0
24,1,Nancy Kerrigan,0.083333,,,0
24,1,Bonner Bolton,0.083333,,,0
24,1,Simone Biles,0.083333,,,0
24,1,David Ross,0.083333,,,0
24,1,Rashad Jennings,0.083333,,,0
24,1,Chris Kattan,0.083333,,,0
24,1,Erika Jayne,0.083333,,,0
24,1,Normani,0.083333,,,0
24,1,Nick Viall,0.083333,,,0
24,2,Charo,0.091799,0.087247,0.2253,2253
24,2,Mr. T,0.099296,0.088556,0.2253,2253
24,2,Heather Morris,0.089456,0.090354,0.2253,2253
24,2,Nancy Kerrigan,0.089638,0.087718,0.2253,2253
24,2,Bonner Bolton,0.088951,0.087253,0.2253,2253
24,2,Simone Biles,0.08608,0.087033,0.2253,2253
24,2,David Ross,0.087596,0.087199,0.2253,2253
24,2,Rashad Jennings,0.087446,0.086289,0.2253,2253
24,2,Chris Kattan,0.009858,0.008267,0.2253,2253
24,2,Erika Jayne,0.090073,0.090465,0.2253,2253
24,2,Normani,0.087765,0.089583,0.2253,2253
24,2,Nick Viall,0.092044,0.085635,0.2253,2253
24,3,Charo,0.010031,0.009118,0.1959,1959
24,3,Mr. T,0.108672,0.097921,0.1959,1959
24,3,Heather Morris,0.091626,0.089137,0.1959,1959
24,3,Nancy Kerrigan,0.094066,0.096053,0.1959,1959
24,3,Bonner Bolton,0.109555,0.099063,0.1959,1959
24,3,Simone Biles,0.095367,0.094756,0.1959,1959
24,3,David Ross,0.097041,0.097014,0.1959,1959
24,3,Rashad Jennings,0.099647,0.0956,0.1959,1959
24,3,Erika Jayne,0.099694,0.094669,0.1959,1959
24,3,Normani,0.092346,0.091255,0.1959,1959
24,3,Nick Viall,0.101954,0.095741,0.1959,1959
24,4,Mr. T,0.010779,0.009694,0.2071,2071
24,4,Heather Morris,0.106927,0.101082,0.2071,2071
24,4,Nancy Kerrigan,0.107423,0.104317,0.2071,2071
24,4,Bonner Bolton,0.108001,0.100882,0.2071,2071
24,4,Simone Biles,0.107704,0.104475,0.2071,2071
24,4,David Ross,0.116585,0.107849,0.2071,2071
24,4,Rashad Jennings,0.102552,0.102632,0.2071,2071
24,4,Erika Jayne,0.116619,0.106701,0.2071,2071
24,4,Normani,0.109483,0.103156,0.2071,2071
24,4,Nick Viall,0.113927,0.104332,0.2071,2071
24,5,Heather Morris,0.120853,0.111723,0.1419,1419
24,5,Nancy Kerrigan,0.114998,0.112337,0.1419,1419
24,5,Bonner Bolton,0.128561,0.106816,0.1419,1419
24,5,Simone Biles,0.113819,0.109967,0.1419,1419
24,5,David Ross,0.142489,0.112148,0.1419,1419
24,5,Rashad Jennings,0.129403,0.113406,0.1419,1419
24,5,Erika Jayne,0.010644,0.010132,0.1419,1419
24,5,Normani,0.116939,0.113581,0.1419,1419
24,5,Nick Viall,0.122293,0.111302,0.1419,1419
24,6,Heather Morris,0.010396,0.010839,0.0485,485
24,6,Nancy Kerrigan,0.143942,0.11039,0.0485,485
24,6,Bonner Bolton,0.141776,0.097206,0.0485,485
24,6,Simone Biles,0.130131,0.101159,0.0485,485
24,6,David Ross,0.152239,0.105286,0.0485,485
24,6,Rashad Jennings,0.133835,0.101989,0.0485,485
24,6,Normani,0.127774,0.101242,0.0485,485
24,6,Nick Viall,0.159906,0.111982,0.0485,485
24,7,Nancy Kerrigan,0.017297,0.016521,0.1309,1309
24,7,Bonner Bolton,0.184952,0.135017,0.1309,1309
24,7,Simone Biles,0.152443,0.133806,0.1309,1309
24,7,David Ross,0.181866,0.130784,0.1309,1309
24,7,Rashad Jennings,0.152086,0.128897,0.1309,1309
24,7,Normani,0.141629,0.128405,0.1309,1309
24,7,Nick Viall,0.169726,0.126376,0.1309,1309
24,8,Bonner Bolton,0.041194,0.03463,0.3311,3311
24,8,Simone Biles,0.23828,0.188365,0.3311,3311
24,8,David Ross,0.252047,0.190547,0.3311,3311
24,8,Rashad Jennings,0.237234,0.189602,0.3311,3311
24,8,Normani,0.231244,0.191522,0.3311,3311
24,9,Simone Biles,0.04842,0.043396,0.2045,2045
24,9,David Ross,0.333957,0.189361,0.2045,2045
24,9,Rashad Jennings,0.304824,0.188083,0.2045,2045
24,9,Normani,0.312799,0.191432,0.2045,2045
24,10,David Ross,0.333333,,,0
24,10,Rashad Jennings,0.333333,,,0
24,10,Normani,0.333333,,,0
25,1,Sasha Pieterse,0.076923,,,0
25,1,Frankie Muniz,0.076923,,,0
25,1,Jordan Fisher,0.076923,,,0
25,1,Derek Fisher,0.076923,,,0
25,1,Nikki Bella,0.076923,,,0
25,1,Terrell Owens,0.076923,,,0
25,1,Victoria Arlen,0.076923,,,0
25,1,Barbara Corcoran,0.076923,,,0
25,1,Lindsey Stirling,0.076923,,,0
25,1,Debbie Gibson,0.076923,,,0
25,1,Nick Lachey,0.076923,,,0
25,1,Drew Scott,0.076923,,,0
25,1,Vanessa Lachey,0.076923,,,0
25,2,Sasha Pieterse,0.081511,0.083593,0.2415,2415
25,2,Frankie Muniz,0.079746,0.079709,0.2415,2415
25,2,Jordan Fisher,0.082711,0.084395,0.2415,2415
25,2,Derek Fisher,0.085924,0.083697,0.2415,2415
25,2,Nikki Bella,0.08241,0.079903,0.2415,2415
25,2,Terrell Owens,0.083792,0.085453,0.2415,2415
25,2,Victoria Arlen,0.084109,0.085272,0.2415,2415
25,2,Barbara Corcoran,0.008621,0.007051,0.2415,2415
25,2,Lindsey Stirling,0.078501,0.078651,0.2415,2415
25,2,Debbie Gibson,0.082815,0.080669,0.2415,2415
25,2,Nick Lachey,0.085924,0.081737,0.2415,2415
25,2,Drew Scott,0.082845,0.079509,0.2415,2415
25,2,Vanessa Lachey,0.081091,0.080731,0.2415,2415
25,3,Sasha Pieterse,0.090909,,,0
25,3,Frankie Muniz,0.090909,,,0
25,3,Jordan Fisher,0.090909,,,0
25,3,Derek Fisher,0.090909,,,0
25,3,Nikki Bella,0.090909,,,0
25,3,Terrell Owens,0.090909,,,0
25,3,Victoria Arlen,0.090909,,,0
25,3,Lindsey Stirling,0.090909,,,0
25,3,Nick Lachey,0.090909,,,0
25,3,Drew Scott,0.090909,,,0
25,3,Vanessa Lachey,0.090909,,,0
25,4,Sasha Pieterse,0.092033,0.086095,0.1464,1464
25,4,Frankie Muniz,0.101399,0.092819,0.1464,1464
25,4,Jordan Fisher,0.090544,0.089693,0.1464,1464
25,4,Derek Fisher,0.007129,0.007127,0.1464,1464
25,4,Nikki Bella,0.097726,0.092512,0.1464,1464
25,4,Terrell Owens,0.105883,0.097262,0.1464,1464
25,4,Victoria Arlen,0.096414,0.095225,0.1464,1464
25,4,Lindsey Stirling,0.095959,0.093534,0.1464,1464
25,4,Nick Lachey,0.109638,0.097479,0.1464,1464
25,4,Drew Scott,0.100725,0.094888,0.1464,1464
25,4,Vanessa Lachey,0.102549,0.095886,0.1464,1464
25,5,Sasha Pieterse,0.009177,0.008619,0.1567,1567
25,5,Frankie Muniz,0.102159,0.097898,0.1567,1567
25,5,Jordan Fisher,0.098342,0.096938,0.1567,1567
25,5,Nikki Bella,0.105154,0.102694,0.1567,1567
25,5,Terrell Owens,0.114774,0.101496,0.1567,1567
25,5,Victoria Arlen,0.109929,0.102697,0.1567,1567
25,5,Lindsey Stirling,0.100273,0.098839,0.1567,1567
25,5,Nick Lachey,0.12742,0.104008,0.1567,1567
25,5,Drew Scott,0.11495,0.105829,0.1567,1567
25,5,Vanessa Lachey,0.117822,0.103715,0.1567,1567
25,6,Frankie Muniz,0.125192,0.115002,0.2884,2884
25,6,Jordan Fisher,0.116974,0.111641,0.2884,2884
25,6,Nikki Bella,0.122757,0.115447,0.2884,2884
25,6,Terrell Owens,0.116233,0.112306,0.2884,2884
25,6,Victoria Arlen,0.130742,0.118885,0.2884,2884
25,6,Lindsey Stirling,0.118025,0.115537,0.2884,2884
25,6,Nick Lachey,0.017076,0.013881,0.2884,2884
25,6,Drew Scott,0.130608,0.117831,0.2884,2884
25,6,Vanessa Lachey,0.122395,0.117518,0.2884,2884
25,7,Frankie Muniz,0.132203,0.125294,0.2214,2214
25,7,Jordan Fisher,0.143649,0.129901,0.2214,2214
25,7,Nikki Bella,0.015358,0.014127,0.2214,2214
