season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims,fan_judge_gap
29,2,Kaitlyn Bristowe,99,finalist,1,3,22.0,30.0,0.7333333333333333,15,0.0805860805860805,1.0,False,Rank_With_Save,0.06822,0.068658,0.3672,3672,-0.012366080586080491
29,3,Kaitlyn Bristowe,99,finalist,1,3,23.0,30.0,0.7666666666666667,14,0.0818505338078291,3.0,False,Rank_With_Save,0.073692,0.075539,0.476,4760,-0.008158533807829105
29,4,Kaitlyn Bristowe,99,finalist,1,3,25.0,30.0,0.8333333333333334,13,0.0830564784053156,2.0,False,Rank_With_Save,0.077441,0.079097,0.2469,2469,-0.005615478405315608
29,5,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,12,0.0940766550522648,2.0,False,Rank_With_Save,0.085617,0.086975,0.3987,3987,-0.0084596550522648
29,6,Kaitlyn Bristowe,99,finalist,1,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.090791,0.091703,0.2762,2762,-0.009955268656716407
29,7,Kaitlyn Bristowe,99,finalist,1,3,24.0,30.0,0.8,10,0.0923076923076923,9.0,False,Rank_With_Save,0.114472,0.102378,0.5257,5257,0.022164307692307705
29,8,Kaitlyn Bristowe,99,finalist,1,3,28.0,30.0,0.9333333333333332,8,0.1261263533808169,4.0,False,Rank_With_Save,0.084838,0.098601,0.0548,548,-0.041288353380816906
29,9,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,7,0.1554410588230417,1.5,False,Rank_With_Save,0.142962,0.134121,0.2754,2754,-0.012479058823041705
29,10,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,6,0.1724137931034483,1.5,False,Rank_With_Save,0.156834,0.138733,0.1427,1427,-0.015579793103448286
29,11,Kaitlyn Bristowe,99,finalist,1,3,30.0,30.0,1.0,4,0.2531645569620253,2.0,False,Rank_With_Save,0.25,,,0,-0.003164556962025278
29,1,Carole Baskin,3,eliminated,14,3,11.0,30.0,0.3666666666666666,15,0.0423076923076923,15.0,False,Rank_With_Save,0.066667,,,0,0.0243593076923077
29,2,Carole Baskin,3,eliminated,14,3,16.0,30.0,0.5333333333333333,15,0.0586080586080586,12.5,False,Rank_With_Save,0.071366,0.070078,0.3672,3672,0.012757941391941398
29,3,Carole Baskin,3,eliminated,14,3,12.0,30.0,0.4,14,0.0427046263345195,14.0,True,Rank_With_Save,0.021149,0.018663,0.476,4760,-0.021555626334519497
29,1,Monica Aldama,7,eliminated,10,3,19.0,30.0,0.6333333333333333,15,0.073076923076923,5.0,False,Rank_With_Save,0.066667,,,0,-0.006409923076922994
29,2,Monica Aldama,7,eliminated,10,3,16.0,30.0,0.5333333333333333,15,0.0586080586080586,12.5,False,Rank_With_Save,0.07175,0.070867,0.3672,3672,0.013141941391941393
29,3,Monica Aldama,7,eliminated,10,3,21.0,30.0,0.7,14,0.0747330960854092,7.5,False,Rank_With_Save,0.074829,0.074981,0.476,4760,9.590391459080028e-05
29,4,Monica Aldama,7,eliminated,10,3,24.0,30.0,0.8,13,0.079734219269103,5.0,False,Rank_With_Save,0.075783,0.077695,0.2469,2469,-0.003951219269102996
29,5,Monica Aldama,7,eliminated,10,3,26.0,30.0,0.8666666666666667,12,0.0905923344947735,3.5,False,Rank_With_Save,0.086694,0.085642,0.3987,3987,-0.0038983344947735032
29,6,Monica Aldama,7,eliminated,10,3,27.0,30.0,0.9,11,0.1007462686567164,2.5,False,Rank_With_Save,0.091543,0.091993,0.2762,2762,-0.009203268656716404
29,7,Monica Aldama,7,eliminated,10,3,22.0,30.0,0.7333333333333333,10,0.0846153846153846,10.0,True,Rank_With_Save,0.035384,0.030962,0.5257,5257,-0.04923138461538461
29,1,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.0692307692307692,8.0,False,Rank_With_Save,0.066667,,,0,-0.002563769230769203
29,2,Jeannie Mai,7,withdrew,9,3,18.0,30.0,0.6,15,0.0659340659340659,8.5,False,Rank_With_Save,0.06955,0.070506,0.3672,3672,0.0036159340659341066
29,3,Jeannie Mai,7,withdrew,9,3,22.0,30.0,0.7333333333333333,14,0.0782918149466192,5.0,False,Rank_With_Save,0.072703,0.076506,0.476,4760,-0.005588814946619197
29,4,Jeannie Mai,7,withdrew,9,3,21.0,30.0,0.7,13,0.0697674418604651,11.5,False,Rank_With_Save,0.095505,0.077322,0.2469,2469,0.025737558139534905
29,5,Jeannie Mai,7,withdrew,9,3,24.0,30.0,0.8,12,0.0836236933797909,7.0,False,Rank_With_Save,0.088656,0.088519,0.3987,3987,0.005032306620209093
29,6,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,11,0.0932835820895522,6.0,False,Rank_With_Save,0.092584,0.092002,0.2762,2762,-0.0006995820895522031
29,7,Jeannie Mai,7,withdrew,9,3,25.0,30.0,0.8333333333333334,10,0.0961538461538461,8.0,False,Rank_With_Save,0.115848,0.105952,0.5257,5257,0.019694153846153903
30,1,Martin Kove,2,eliminated,15,4,13.0,40.0,0.325,15,0.0355191256830601,15.0,False,Rank_With_Save,0.066667,,,0,0.031147874316939904
30,2,Martin Kove,2,eliminated,15,4,15.0,40.0,0.375,15,0.0389610389610389,15.0,True,Rank_With_Save,0.01813,0.016261,0.4347,4347,-0.020831038961038897
30,1,Brian Austin Green,4,eliminated,13,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0,0.0010932295081968052
30,2,Brian Austin Green,4,eliminated,13,4,23.0,40.0,0.575,15,0.0597402597402597,13.0,False,Rank_With_Save,0.075368,0.071075,0.4347,4347,0.015627740259740307
30,3,Brian Austin Green,4,eliminated,13,3,19.0,30.0,0.6333333333333333,14,0.0637583892617449,12.5,False,Rank_With_Save,0.117326,0.064701,0.0057,57,0.0535676107382551
30,4,Brian Austin Green,4,eliminated,13,4,26.0,40.0,0.65,13,0.0623501199040767,13.0,True,Rank_With_Save,0.023348,0.020997,0.4788,4788,-0.0390021199040767
30,1,Melora Hardin,9,eliminated,6,4,26.0,40.0,0.65,15,0.0710382513661202,5.5,False,Rank_With_Save,0.066667,,,0,-0.004371251366120196
30,2,Melora Hardin,9,eliminated,6,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.0694,0.070919,0.4347,4347,-0.0007298701298700944
30,3,Melora Hardin,9,eliminated,6,3,23.0,30.0,0.7666666666666667,14,0.0771812080536912,4.0,False,Rank_With_Save,0.072743,0.08257,0.0057,57,-0.004438208053691203
30,4,Melora Hardin,9,eliminated,6,4,36.5,40.0,0.9125,13,0.0875299760191846,1.0,False,Rank_With_Save,0.07855,0.080247,0.4788,4788,-0.008979976019184599
30,5,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.062745,0.067343,0.0023,23,-0.0307614935064935
30,6,Melora Hardin,9,eliminated,6,4,34.0,40.0,0.85,10,0.0934065934065934,8.5,False,Rank_With_Save,0.112338,0.104117,0.5521,5521,0.0189314065934066
30,7,Melora Hardin,9,eliminated,6,4,38.0,40.0,0.95,9,0.1162079510703363,3.5,False,Rank_With_Save,0.113042,0.110131,0.5588,5588,-0.0031659510703362925
30,8,Melora Hardin,9,eliminated,6,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.127361,0.122489,0.5884,5884,-0.009002636363636296
30,9,Melora Hardin,9,eliminated,6,4,36.0,40.0,0.9,6,0.1592920353982301,5.0,True,Rank_With_Save,0.079435,0.060864,0.2375,2375,-0.07985703539823008
30,1,Matt James,4,eliminated,12,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0,0.0010932295081968052
30,2,Matt James,4,eliminated,12,4,22.0,40.0,0.55,15,0.0571428571428571,14.0,False,Rank_With_Save,0.07515,0.069853,0.4347,4347,0.018007142857142895
30,3,Matt James,4,eliminated,12,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.081464,0.063096,0.0057,57,0.014349906040268492
30,4,Matt James,4,eliminated,12,4,28.5,40.0,0.7125,13,0.0683453237410071,12.0,True,Rank_With_Save,0.089582,0.083409,0.4788,4788,0.021236676258992893
30,1,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0,0.0010932295081968052
30,2,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,26.0,40.0,0.65,15,0.0675324675324675,8.0,False,Rank_With_Save,0.070221,0.072188,0.4347,4347,0.002688532467532506
30,3,"Mike ""The Miz"" Mizanin",7,eliminated,9,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.051212,0.062314,0.0057,57,-0.022613503355704605
30,4,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.5,40.0,0.8125,13,0.0779376498800959,7.5,False,Rank_With_Save,0.079444,0.078318,0.4788,4788,0.001506350119904104
30,5,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,11,0.0831168831168831,9.5,False,Rank_With_Save,0.159265,0.070962,0.0023,23,0.07614811688311689
30,6,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,34.0,40.0,0.85,10,0.0934065934065934,8.5,False,Rank_With_Save,0.115489,0.104091,0.5521,5521,0.0220824065934066
30,7,"Mike ""The Miz"" Mizanin",7,eliminated,9,4,32.0,40.0,0.8,9,0.0978593272171253,9.0,True,Rank_With_Save,0.043072,0.038546,0.5588,5588,-0.0547873272171253
30,1,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.0765027322404371,2.5,False,Rank_With_Save,0.066667,,,0,-0.0098357322404371
30,2,Suni Lee,9,eliminated,5,4,28.0,40.0,0.7,15,0.0727272727272727,4.0,False,Rank_With_Save,0.065454,0.067375,0.4347,4347,-0.007273272727272698
30,3,Suni Lee,9,eliminated,5,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,False,Rank_With_Save,0.038387,0.040373,0.0057,57,-0.032082798657718105
30,4,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,13,0.0815347721822541,4.5,False,Rank_With_Save,0.080517,0.079679,0.4788,4788,-0.0010177721822541008
30,5,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.061287,0.075834,0.0023,23,-0.032219493506493495
30,6,Suni Lee,9,eliminated,5,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.107626,0.100426,0.5521,5521,0.008724901098901103
30,7,Suni Lee,9,eliminated,5,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.129228,0.115118,0.5588,5588,0.025252464831804308
30,8,Suni Lee,9,eliminated,5,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.129559,0.124762,0.5884,5884,-0.0068046363636362905
30,9,Suni Lee,9,eliminated,5,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,True,Rank_With_Save,0.133754,0.139155,0.2375,2375,-0.03217520353982298
30,1,Iman Shumpert,99,finalist,1,4,21.0,40.0,0.525,15,0.0573770491803278,14.0,False,Rank_With_Save,0.066667,,,0,0.009289950819672203
30,2,Iman Shumpert,99,finalist,1,4,25.0,40.0,0.625,15,0.0649350649350649,9.0,False,Rank_With_Save,0.069984,0.071261,0.4347,4347,0.005048935064935103
30,3,Iman Shumpert,99,finalist,1,3,19.0,30.0,0.6333333333333333,14,0.0637583892617449,12.5,False,Rank_With_Save,0.118494,0.06466,0.0057,57,0.0547356107382551
30,4,Iman Shumpert,99,finalist,1,4,31.5,40.0,0.7875,13,0.0755395683453237,9.0,False,Rank_With_Save,0.083294,0.081279,0.4788,4788,0.007754431654676305
30,5,Iman Shumpert,99,finalist,1,4,28.0,40.0,0.7,11,0.0727272727272727,11.0,False,Rank_With_Save,0.186034,0.07322,0.0023,23,0.11330672727272731
30,6,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,10,0.1098901098901098,1.5,False,Rank_With_Save,0.102984,0.10152,0.5521,5521,-0.006906109890109799
30,7,Iman Shumpert,99,finalist,1,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.126134,0.113068,0.5588,5588,0.022158464831804295
30,8,Iman Shumpert,99,finalist,1,4,35.0,40.0,0.875,8,0.1136363636363636,7.0,False,Rank_With_Save,0.147305,0.130052,0.5884,5884,0.03366863636363639
30,9,Iman Shumpert,99,finalist,1,4,37.5,40.0,0.9375,6,0.165929203539823,3.5,False,Rank_With_Save,0.138499,0.142092,0.2375,2375,-0.027430203539822978
30,10,Iman Shumpert,99,finalist,1,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,False,Rank_With_Save,0.25,,,0,-0.004777070063694211
30,1,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.0655737704918032,10.5,False,Rank_With_Save,0.066667,,,0,0.0010932295081968052
30,2,Cody Rigsby,99,finalist,3,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.074167,0.071129,0.4347,4347,0.011829337662337694
30,3,Cody Rigsby,99,finalist,3,3,18.0,30.0,0.6,14,0.0604026845637583,14.0,False,Rank_With_Save,0.141082,0.088613,0.0057,57,0.08067931543624171
30,4,Cody Rigsby,99,finalist,3,4,29.0,40.0,0.725,13,0.0695443645083932,11.0,False,Rank_With_Save,0.088026,0.082335,0.4788,4788,0.018481635491606793
30,5,Cody Rigsby,99,finalist,3,4,32.0,40.0,0.8,11,0.0831168831168831,9.5,False,Rank_With_Save,0.148308,0.054772,0.0023,23,0.06519111688311689
30,6,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.108051,0.102364,0.5521,5521,0.009149901098901098
30,7,Cody Rigsby,99,finalist,3,4,36.0,40.0,0.9,9,0.110091743119266,5.0,False,Rank_With_Save,0.118857,0.110233,0.5588,5588,0.008765256880733999
30,8,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,8,0.1233766233766233,5.0,False,Rank_With_Save,0.137116,0.124956,0.5884,5884,0.013739376623376681
30,9,Cody Rigsby,99,finalist,3,4,35.5,40.0,0.8875,6,0.1570796460176991,6.0,False,Rank_With_Save,0.325741,0.146104,0.2375,2375,0.1686613539823009
30,10,Cody Rigsby,99,finalist,3,4,38.0,40.0,0.95,4,0.2420382165605095,4.0,False,Rank_With_Save,0.25,,,0,0.0079617834394905
30,1,Melanie C,5,eliminated,11,4,27.0,40.0,0.675,15,0.0737704918032786,4.0,False,Rank_With_Save,0.066667,,,0,-0.0071034918032786
30,2,Melanie C,5,eliminated,11,4,30.0,40.0,0.75,15,0.0779220779220779,3.0,False,Rank_With_Save,0.068777,0.070926,0.4347,4347,-0.009145077922077902
30,3,Melanie C,5,eliminated,11,3,22.0,30.0,0.7333333333333333,14,0.0738255033557046,5.5,False,Rank_With_Save,0.062023,0.072568,0.0057,57,-0.011802503355704604
30,4,Melanie C,5,eliminated,11,4,33.0,40.0,0.825,13,0.079136690647482,6.0,False,Rank_With_Save,0.079287,0.078832,0.4788,4788,0.00015030935251800215
30,5,Melanie C,5,eliminated,11,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,True,Rank_With_Save,0.00769,0.007985,0.0023,23,-0.0858164935064935
30,1,Jimmie Allen,8,eliminated,7,4,22.0,40.0,0.55,15,0.0601092896174863,13.0,False,Rank_With_Save,0.066667,,,0,0.006557710382513703
30,2,Jimmie Allen,8,eliminated,7,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.067023,0.069471,0.4347,4347,-0.0031068701298700985
30,3,Jimmie Allen,8,eliminated,7,3,20.0,30.0,0.6666666666666666,14,0.0671140939597315,10.5,False,Rank_With_Save,0.099034,0.08218,0.0057,57,0.031919906040268495
30,4,Jimmie Allen,8,eliminated,7,4,32.5,40.0,0.8125,13,0.0779376498800959,7.5,False,Rank_With_Save,0.078822,0.078869,0.4788,4788,0.0008843501199041065
30,5,Jimmie Allen,8,eliminated,7,4,34.0,40.0,0.85,11,0.0883116883116883,8.0,False,Rank_With_Save,0.103765,0.058737,0.0023,23,0.015453311688311697
30,6,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save,0.102315,0.103418,0.5521,5521,-0.0020806043956043963
30,7,Jimmie Allen,8,eliminated,7,4,38.0,40.0,0.95,9,0.1162079510703363,3.5,False,Rank_With_Save,0.113888,0.11031,0.5588,5588,-0.002319951070336293
30,8,Jimmie Allen,8,eliminated,7,4,32.0,40.0,0.8,8,0.1038961038961039,8.0,True,Rank_With_Save,0.052463,0.046997,0.5884,5884,-0.0514331038961039
30,1,Olivia Jade,8,eliminated,8,4,25.0,40.0,0.625,15,0.0683060109289617,7.5,False,Rank_With_Save,0.066667,,,0,-0.0016390109289616955
30,2,Olivia Jade,8,eliminated,8,4,27.0,40.0,0.675,15,0.0701298701298701,6.0,False,Rank_With_Save,0.06956,0.071561,0.4347,4347,-0.0005698701298701009
30,3,Olivia Jade,8,eliminated,8,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.049115,0.046277,0.0057,57,-0.03142191275167781
30,4,Olivia Jade,8,eliminated,8,4,35.0,40.0,0.875,13,0.0839328537170263,2.5,False,Rank_With_Save,0.07885,0.081259,0.4788,4788,-0.005082853717026298
30,5,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.04697,0.032816,0.0023,23,-0.0465364935064935
30,6,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,10,0.0989010989010989,6.0,False,Rank_With_Save,0.108884,0.102535,0.5521,5521,0.009982901098901098
30,7,Olivia Jade,8,eliminated,8,4,42.0,40.0,1.05,9,0.128440366972477,1.0,False,Rank_With_Save,0.115994,0.115368,0.5588,5588,-0.012446366972476988
30,8,Olivia Jade,8,eliminated,8,4,36.0,40.0,0.9,8,0.1168831168831168,6.0,True,Rank_With_Save,0.146703,0.128657,0.5884,5884,0.029819883116883203
30,1,JoJo Siwa,99,finalist,2,4,29.0,40.0,0.725,15,0.0792349726775956,1.0,False,Rank_With_Save,0.066667,,,0,-0.012567972677595601
30,2,JoJo Siwa,99,finalist,2,4,31.0,40.0,0.775,15,0.0805194805194805,2.0,False,Rank_With_Save,0.067593,0.06976,0.4347,4347,-0.012926480519480504
30,3,JoJo Siwa,99,finalist,2,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.046176,0.040468,0.0057,57,-0.034360912751677804
30,4,JoJo Siwa,99,finalist,2,4,35.0,40.0,0.875,13,0.0839328537170263,2.5,False,Rank_With_Save,0.077725,0.080781,0.4788,4788,-0.006207853717026299
30,5,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,11,0.1038961038961039,1.0,False,Rank_With_Save,0.077888,0.074395,0.0023,23,-0.026008103896103904
30,6,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,10,0.1098901098901098,1.5,False,Rank_With_Save,0.102074,0.101038,0.5521,5521,-0.007816109890109807
30,7,JoJo Siwa,99,finalist,2,4,39.0,40.0,0.975,9,0.1192660550458715,2.0,False,Rank_With_Save,0.113199,0.109375,0.5588,5588,-0.006067055045871503
30,8,JoJo Siwa,99,finalist,2,4,41.0,40.0,1.025,8,0.1331168831168831,4.0,False,Rank_With_Save,0.131204,0.121719,0.5884,5884,-0.0019128831168831184
30,9,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,6,0.1769911504424778,1.0,False,Rank_With_Save,0.162616,0.149089,0.2375,2375,-0.01437515044247778
30,10,JoJo Siwa,99,finalist,2,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,False,Rank_With_Save,0.25,,,0,-0.004777070063694211
30,1,Christine Chiu,3,eliminated,14,4,25.0,40.0,0.625,15,0.0683060109289617,7.5,False,Rank_With_Save,0.066667,,,0,-0.0016390109289616955
30,2,Christine Chiu,3,eliminated,14,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.072065,0.069605,0.4347,4347,0.009727337662337701
30,3,Christine Chiu,3,eliminated,14,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,True,Rank_With_Save,0.006234,0.006172,0.0057,57,-0.0642357986577181
30,1,Kenya Moore,6,eliminated,10,4,26.0,40.0,0.65,15,0.0710382513661202,5.5,False,Rank_With_Save,0.066667,,,0,-0.004371251366120196
30,2,Kenya Moore,6,eliminated,10,4,24.0,40.0,0.6,15,0.0623376623376623,11.0,False,Rank_With_Save,0.069303,0.068194,0.4347,4347,0.006965337662337701
30,3,Kenya Moore,6,eliminated,10,3,21.0,30.0,0.7,14,0.0704697986577181,8.0,False,Rank_With_Save,0.050963,0.062263,0.0057,57,-0.0195067986577181
30,4,Kenya Moore,6,eliminated,10,4,29.5,40.0,0.7375,13,0.0707434052757793,10.0,False,Rank_With_Save,0.085404,0.081431,0.4788,4788,0.014660594724220696
30,5,Kenya Moore,6,eliminated,10,4,36.0,40.0,0.9,11,0.0935064935064935,5.0,False,Rank_With_Save,0.072575,0.080808,0.0023,23,-0.020931493506493495
30,6,Kenya Moore,6,eliminated,10,4,32.0,40.0,0.8,10,0.0879120879120879,10.0,True,Rank_With_Save,0.03777,0.033161,0.5521,5521,-0.05014208791208791
30,1,Amanda Kloots,99,finalist,4,4,28.0,40.0,0.7,15,0.0765027322404371,2.5,False,Rank_With_Save,0.066667,,,0,-0.0098357322404371
30,2,Amanda Kloots,99,finalist,4,4,32.0,40.0,0.8,15,0.0831168831168831,1.0,False,Rank_With_Save,0.067805,0.069067,0.4347,4347,-0.015311883116883099
30,3,Amanda Kloots,99,finalist,4,3,24.0,30.0,0.8,14,0.0805369127516778,2.0,False,Rank_With_Save,0.065746,0.100799,0.0057,57,-0.014790912751677807
30,4,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,13,0.0815347721822541,4.5,False,Rank_With_Save,0.077152,0.077948,0.4788,4788,-0.004382772182254108
30,5,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,11,0.1012987012987012,2.0,False,Rank_With_Save,0.073473,0.067275,0.0023,23,-0.027825701298701197
30,6,Amanda Kloots,99,finalist,4,4,38.0,40.0,0.95,10,0.1043956043956044,3.5,False,Rank_With_Save,0.10247,0.101387,0.5521,5521,-0.001925604395604394
30,7,Amanda Kloots,99,finalist,4,4,34.0,40.0,0.85,9,0.1039755351681957,7.0,False,Rank_With_Save,0.126586,0.113338,0.5588,5588,0.022610464831804303
30,8,Amanda Kloots,99,finalist,4,4,42.0,40.0,1.05,8,0.1363636363636363,2.0,False,Rank_With_Save,0.128289,0.123064,0.5884,5884,-0.008074636363636312
30,9,Amanda Kloots,99,finalist,4,4,39.5,40.0,0.9875,6,0.1747787610619469,2.0,False,Rank_With_Save,0.159955,0.148224,0.2375,2375,-0.014823761061946883
30,10,Amanda Kloots,99,finalist,4,4,39.0,40.0,0.975,4,0.2484076433121019,3.0,False,Rank_With_Save,0.25,,,0,0.0015923566878980888
31,1,Jason Lewis,1,eliminated,16,4,18.0,40.0,0.45,16,0.0471204188481675,15.0,True,Rank_With_Save,0.015206,0.013295,0.2686,2686,-0.031914418848167495
31,1,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,16,0.0549738219895287,10.5,False,Rank_With_Save,0.06286,0.064473,0.2686,2686,0.007886178010471298
31,2,Cheryl Ladd,3,eliminated,14,4,21.0,40.0,0.525,15,0.0509708737864077,15.0,False,Rank_With_Save,0.101171,0.070135,0.2713,2713,0.050200126213592294
31,3,Cheryl Ladd,3,eliminated,14,4,24.0,40.0,0.6,14,0.0595533498759305,13.0,True,Rank_With_Save,0.018329,0.016262,0.2673,2673,-0.0412243498759305
31,1,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,16,0.0732984293193717,4.0,False,Rank_With_Save,0.062444,0.064918,0.2686,2686,-0.010854429319371695
31,2,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,15,0.0679611650485436,7.0,False,Rank_With_Save,0.06749,0.069587,0.2713,2713,-0.0004711650485436092
31,3,Selma Blair,5,withdrew,12,4,28.0,40.0,0.7,14,0.0694789081885856,9.0,False,Rank_With_Save,0.072759,0.074503,0.2673,2673,0.0032800918114144068
31,4,Selma Blair,5,withdrew,12,4,32.0,40.0,0.8,13,0.0780487804878048,6.5,False,Rank_With_Save,0.079051,0.079179,0.5076,5076,0.0010022195121952016
31,5,Selma Blair,5,withdrew,12,4,40.0,40.0,1.0,12,0.0891861761426978,4.0,False,Rank_With_Save,0.074909,0.079082,0.1268,1268,-0.0142771761426978
31,1,Joseph Baena,5,eliminated,11,4,23.0,40.0,0.575,16,0.0602094240837696,9.0,False,Rank_With_Save,0.063022,0.063932,0.2686,2686,0.002812575916230395
31,2,Joseph Baena,5,eliminated,11,4,24.0,40.0,0.6,15,0.058252427184466,13.0,False,Rank_With_Save,0.067302,0.068023,0.2713,2713,0.009049572815534
31,3,Joseph Baena,5,eliminated,11,4,29.0,40.0,0.725,14,0.0719602977667493,7.5,False,Rank_With_Save,0.071744,0.074869,0.2673,2673,-0.00021629776674929324
31,4,Joseph Baena,5,eliminated,11,4,28.0,40.0,0.7,13,0.0682926829268292,11.5,False,Rank_With_Save,0.085636,0.080256,0.5076,5076,0.0173433170731708
31,5,Joseph Baena,5,eliminated,11,4,35.0,40.0,0.875,12,0.0780379041248606,10.0,True,Rank_With_Save,0.02095,0.017521,0.1268,1268,-0.0570879041248606
31,1,Trevor Donovan,9,eliminated,6,4,21.0,40.0,0.525,16,0.0549738219895287,10.5,False,Rank_With_Save,0.064469,0.065732,0.2686,2686,0.009495178010471297
31,2,Trevor Donovan,9,eliminated,6,4,30.0,40.0,0.75,15,0.0728155339805825,4.0,False,Rank_With_Save,0.069534,0.071494,0.2713,2713,-0.0032815339805825072
31,3,Trevor Donovan,9,eliminated,6,4,27.0,40.0,0.675,14,0.0669975186104218,10.0,False,Rank_With_Save,0.077581,0.076435,0.2673,2673,0.010583481389578195
31,4,Trevor Donovan,9,eliminated,6,4,28.0,40.0,0.7,13,0.0682926829268292,11.5,False,Rank_With_Save,0.09051,0.08461,0.5076,5076,0.02221731707317079
31,5,Trevor Donovan,9,eliminated,6,4,36.0,40.0,0.9,12,0.0802675585284281,7.5,False,Rank_With_Save,0.074488,0.080328,0.1268,1268,-0.005779558528428097
31,6,Trevor Donovan,9,eliminated,6,4,34.0,40.0,0.85,10,0.0985507246376811,6.5,False,Rank_With_Save,0.096015,0.097459,0.2775,2775,-0.0025357246376810916
31,7,Trevor Donovan,9,eliminated,6,4,39.0,40.0,0.975,9,0.1198156682027649,1.5,False,Rank_With_Save,0.109665,0.108787,0.2747,2747,-0.010150668202764904
31,8,Trevor Donovan,9,eliminated,6,4,39.0,40.0,0.975,8,0.1242038216560509,5.5,False,Rank_With_Save,0.118284,0.119828,0.2698,2698,-0.0059198216560509
31,9,Trevor Donovan,9,eliminated,6,4,32.5,40.0,0.8125,6,0.1477272727272727,6.0,True,Rank_With_Save,0.095828,0.084914,0.7179,7179,-0.05189927272727271
31,1,Daniel Durant,9,eliminated,5,4,27.0,40.0,0.675,16,0.0706806282722513,6.0,False,Rank_With_Save,0.062524,0.063904,0.2686,2686,-0.008156628272251304
