season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims,prior_strength,posterior_strength,fan_judge_gap,evidence_ratio,relative_confidence
27,2,Milo Manheim,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0961182994454713,2.0,False,Percent,0.085787,0.075666,0.1955,1955,12.400000000000004,14.400000000000006,-0.0103312994454713,1.1612903225806452,1.0
27,3,Milo Manheim,99,finalist,2,3,27.0,30.0,0.9,11,0.0996309963099631,3.0,False,Percent,0.09173,0.074873,0.1488,1488,14.400000000000006,16.400000000000006,-0.00790099630996309,1.1388888888888888,1.0
27,4,Milo Manheim,99,finalist,2,3,29.0,30.0,0.9666666666666668,10,0.125,1.0,False,Percent,0.095434,0.061725,0.041,410,16.400000000000006,18.40000000000001,-0.029565999999999995,1.1219512195121952,1.0
27,5,Milo Manheim,99,finalist,2,3,27.0,30.0,0.9,9,0.1216216216216216,3.0,False,Percent,0.107479,,,0,18.40000000000001,18.40000000000001,-0.014142621621621596,1.0,1.0
27,6,Milo Manheim,99,finalist,2,3,30.0,30.0,1.0,9,0.131004366812227,1.5,False,Percent,0.112098,0.071249,0.14,1400,18.40000000000001,20.40000000000001,-0.018906366812226988,1.108695652173913,1.0
27,7,Milo Manheim,99,finalist,2,3,29.0,30.0,0.9666666666666668,8,0.1333333333333333,2.0,False,Percent,0.13038,0.067103,0.1218,1218,20.40000000000001,22.40000000000001,-0.002953333333333308,1.0980392156862744,1.0
27,8,Milo Manheim,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.170807453416149,4.0,False,Percent,0.176631,0.06561,0.1069,1069,22.40000000000001,24.40000000000001,0.005823546583851008,1.0892857142857142,1.0
27,9,Milo Manheim,99,finalist,2,3,30.0,30.0,1.0,4,0.2597402597402597,1.5,False,Percent,0.243488,,,0,24.235251380356125,24.235251380356125,-0.016252259740259706,1.0,1.0
27,1,Danelle Umstead,2,eliminated,12,3,18.0,30.0,0.6,13,0.0705882352941176,10.0,False,Percent,0.081301,0.076978,0.1356,1356,10.400000000000002,12.400000000000002,0.010712764705882394,1.1923076923076923,1.0
27,2,Danelle Umstead,2,eliminated,12,3,18.5,30.0,0.6166666666666667,12,0.0683918669131238,11.0,True,Percent,0.012771,0.009567,0.1955,1955,12.400000000000004,14.400000000000006,-0.0556208669131238,1.1612903225806452,1.0
27,1,Mary Lou Retton,6,eliminated,9,3,20.0,30.0,0.6666666666666666,13,0.0784313725490196,6.0,False,Percent,0.077344,0.077731,0.1356,1356,10.400000000000002,12.400000000000002,-0.0010873725490196107,1.1923076923076923,1.0
27,2,Mary Lou Retton,6,eliminated,9,3,23.0,30.0,0.7666666666666667,12,0.0850277264325323,7.0,False,Percent,0.087397,0.073787,0.1955,1955,12.400000000000004,14.400000000000006,0.002369273567467703,1.1612903225806452,1.0
27,3,Mary Lou Retton,6,eliminated,9,3,24.0,30.0,0.8,11,0.0885608856088561,7.0,False,Percent,0.097591,0.073963,0.1488,1488,14.400000000000006,16.400000000000006,0.0090301143911439,1.1388888888888888,1.0
27,4,Mary Lou Retton,6,eliminated,9,3,26.0,30.0,0.8666666666666667,10,0.1120689655172413,2.5,False,Percent,0.095124,0.061702,0.041,410,16.400000000000006,18.40000000000001,-0.016944965517241298,1.1219512195121952,1.0
27,5,Mary Lou Retton,6,eliminated,9,3,25.0,30.0,0.8333333333333334,9,0.1126126126126126,5.0,False,Percent,0.10802,,,0,18.40000000000001,18.40000000000001,-0.0045926126126125955,1.0,1.0
27,6,Mary Lou Retton,6,eliminated,9,3,24.0,30.0,0.8,9,0.1048034934497816,6.0,True,Percent,0.0298,0.015572,0.14,1400,18.40000000000001,20.40000000000001,-0.0750034934497816,1.108695652173913,1.0
27,1,DeMarcus Ware,7,eliminated,7,3,23.0,30.0,0.7666666666666667,13,0.0901960784313725,1.5,False,Percent,0.077755,0.080306,0.1356,1356,10.400000000000002,12.400000000000002,-0.012441078431372501,1.1923076923076923,1.0
27,2,DeMarcus Ware,7,eliminated,7,3,23.5,30.0,0.7833333333333333,12,0.0868761552680221,6.0,False,Percent,0.08456,0.076552,0.1955,1955,12.400000000000004,14.400000000000006,-0.002316155268022105,1.1612903225806452,1.0
27,3,DeMarcus Ware,7,eliminated,7,3,26.0,30.0,0.8666666666666667,11,0.0959409594095941,5.5,False,Percent,0.094868,0.074922,0.1488,1488,14.400000000000006,16.400000000000006,-0.001072959409594107,1.1388888888888888,1.0
27,4,DeMarcus Ware,7,eliminated,7,3,22.0,30.0,0.7333333333333333,10,0.0948275862068965,7.0,False,Percent,0.113135,0.064704,0.041,410,16.400000000000006,18.40000000000001,0.018307413793103494,1.1219512195121952,1.0
27,5,DeMarcus Ware,7,eliminated,7,3,26.0,30.0,0.8666666666666667,9,0.1171171171171171,4.0,False,Percent,0.10948,,,0,18.40000000000001,18.40000000000001,-0.0076371171171171065,1.0,1.0
27,6,DeMarcus Ware,7,eliminated,7,3,26.0,30.0,0.8666666666666667,9,0.1135371179039301,5.0,False,Percent,0.117617,0.067424,0.14,1400,18.40000000000001,20.40000000000001,0.004079882096069895,1.108695652173913,1.0
27,7,DeMarcus Ware,7,eliminated,7,3,26.5,30.0,0.8833333333333333,8,0.1218390804597701,6.5,True,Percent,0.137941,0.068292,0.1218,1218,20.40000000000001,22.40000000000001,0.01610191954022991,1.0980392156862744,1.0
27,1,Nikki Glaser,1,eliminated,13,3,17.5,30.0,0.5833333333333334,13,0.0686274509803921,12.0,True,Percent,0.00649,0.005995,0.1356,1356,10.400000000000002,12.400000000000002,-0.06213745098039209,1.1923076923076923,1.0
27,1,Bobby Bones,99,finalist,1,3,20.0,30.0,0.6666666666666666,13,0.0784313725490196,6.0,False,Percent,0.07966,0.079271,0.1356,1356,10.400000000000002,12.400000000000002,0.001228627450980388,1.1923076923076923,1.0
27,2,Bobby Bones,99,finalist,1,3,19.5,30.0,0.65,12,0.0720887245841035,10.0,False,Percent,0.094585,0.078454,0.1955,1955,12.400000000000004,14.400000000000006,0.022496275415896508,1.1612903225806452,1.0
27,3,Bobby Bones,99,finalist,1,3,23.0,30.0,0.7666666666666667,11,0.084870848708487,8.0,False,Percent,0.09944,0.071715,0.1488,1488,14.400000000000006,16.400000000000006,0.014569151291512997,1.1388888888888888,1.0
27,4,Bobby Bones,99,finalist,1,3,20.0,30.0,0.6666666666666666,10,0.0862068965517241,9.0,False,Percent,0.116169,0.063407,0.041,410,16.400000000000006,18.40000000000001,0.029962103448275892,1.1219512195121952,1.0
27,5,Bobby Bones,99,finalist,1,3,21.0,30.0,0.7,9,0.0945945945945945,8.0,False,Percent,0.11213,,,0,18.40000000000001,18.40000000000001,0.01753540540540549,1.0,1.0
27,6,Bobby Bones,99,finalist,1,3,22.0,30.0,0.7333333333333333,9,0.0960698689956331,7.5,False,Percent,0.129431,0.068063,0.14,1400,18.40000000000001,20.40000000000001,0.033361131004366884,1.108695652173913,1.0
27,7,Bobby Bones,99,finalist,1,3,26.5,30.0,0.8833333333333333,8,0.1218390804597701,6.5,False,Percent,0.141732,0.07063,0.1218,1218,20.40000000000001,22.40000000000001,0.019892919540229898,1.0980392156862744,1.0
27,8,Bobby Bones,99,finalist,1,3,22.5,30.0,0.75,6,0.139751552795031,6.0,False,Percent,0.198111,0.063136,0.1069,1069,22.40000000000001,24.40000000000001,0.05835944720496902,1.0892857142857142,1.0
27,9,Bobby Bones,99,finalist,1,3,27.0,30.0,0.9,4,0.2337662337662337,4.0,False,Percent,0.258943,,,0,24.235251380356125,24.235251380356125,0.025176766233766273,1.0,1.0
27,1,Tinashe,4,eliminated,10,3,23.0,30.0,0.7666666666666667,13,0.0901960784313725,1.5,False,Percent,0.077648,0.080945,0.1356,1356,10.400000000000002,12.400000000000002,-0.012548078431372511,1.1923076923076923,1.0
27,2,Tinashe,4,eliminated,10,3,26.0,30.0,0.8666666666666667,12,0.0961182994454713,2.0,False,Percent,0.08917,0.079699,0.1955,1955,12.400000000000004,14.400000000000006,-0.006948299445471304,1.1612903225806452,1.0
27,3,Tinashe,4,eliminated,10,3,27.0,30.0,0.9,11,0.0996309963099631,3.0,False,Percent,0.095606,0.073097,0.1488,1488,14.400000000000006,16.400000000000006,-0.0040249963099631,1.1388888888888888,1.0
27,4,Tinashe,4,eliminated,10,3,26.0,30.0,0.8666666666666667,10,0.1120689655172413,2.5,True,Percent,0.015713,0.009787,0.041,410,16.400000000000006,18.40000000000001,-0.0963559655172413,1.1219512195121952,1.0
27,1,Alexis Ren,99,finalist,4,3,22.0,30.0,0.7333333333333333,13,0.0862745098039215,3.5,False,Percent,0.077838,0.078131,0.1356,1356,10.400000000000002,12.400000000000002,-0.008436509803921494,1.1923076923076923,1.0
27,2,Alexis Ren,99,finalist,4,3,24.5,30.0,0.8166666666666667,12,0.0905730129390018,4.0,False,Percent,0.086057,0.076774,0.1955,1955,12.400000000000004,14.400000000000006,-0.004516012939001807,1.1612903225806452,1.0
27,3,Alexis Ren,99,finalist,4,3,26.0,30.0,0.8666666666666667,11,0.0959409594095941,5.5,False,Percent,0.094434,0.074296,0.1488,1488,14.400000000000006,16.400000000000006,-0.001506959409594097,1.1388888888888888,1.0
27,4,Alexis Ren,99,finalist,4,3,25.0,30.0,0.8333333333333334,10,0.1077586206896551,4.0,False,Percent,0.102178,0.064741,0.041,410,16.400000000000006,18.40000000000001,-0.005580620689655091,1.1219512195121952,1.0
27,5,Alexis Ren,99,finalist,4,3,29.0,30.0,0.9666666666666668,9,0.1306306306306306,1.5,False,Percent,0.108338,,,0,18.40000000000001,18.40000000000001,-0.022292630630630597,1.0,1.0
27,6,Alexis Ren,99,finalist,4,3,27.0,30.0,0.9,9,0.1179039301310043,4.0,False,Percent,0.116109,0.068886,0.14,1400,18.40000000000001,20.40000000000001,-0.0017949301310042909,1.108695652173913,1.0
27,7,Alexis Ren,99,finalist,4,3,27.5,30.0,0.9166666666666666,8,0.1264367816091954,4.0,False,Percent,0.130918,0.06604,0.1218,1218,20.40000000000001,22.40000000000001,0.00448121839080462,1.0980392156862744,1.0
27,8,Alexis Ren,99,finalist,4,3,29.0,30.0,0.9666666666666668,6,0.1801242236024844,2.5,False,Percent,0.17419,0.068665,0.1069,1069,22.40000000000001,24.40000000000001,-0.005934223602484384,1.0892857142857142,1.0
27,9,Alexis Ren,99,finalist,4,3,28.5,30.0,0.95,4,0.2467532467532467,3.0,False,Percent,0.245441,,,0,24.235251380356125,24.235251380356125,-0.0013122467532467041,1.0,1.0
27,1,Joe Amabile,8,eliminated,6,3,14.0,30.0,0.4666666666666667,13,0.0549019607843137,13.0,False,Percent,0.107996,0.083934,0.1356,1356,10.400000000000002,12.400000000000002,0.0530940392156863,1.1923076923076923,1.0
27,2,Joe Amabile,8,eliminated,6,3,17.5,30.0,0.5833333333333334,12,0.0646950092421441,12.0,False,Percent,0.10477,0.079115,0.1955,1955,12.400000000000004,14.400000000000006,0.04007499075785591,1.1612903225806452,1.0
27,3,Joe Amabile,8,eliminated,6,3,18.0,30.0,0.6,11,0.066420664206642,11.0,False,Percent,0.116422,0.07124,0.1488,1488,14.400000000000006,16.400000000000006,0.050001335793358,1.1388888888888888,1.0
27,4,Joe Amabile,8,eliminated,6,3,15.0,30.0,0.5,10,0.0646551724137931,10.0,False,Percent,0.134785,0.063406,0.041,410,16.400000000000006,18.40000000000001,0.0701298275862069,1.1219512195121952,1.0
27,5,Joe Amabile,8,eliminated,6,3,17.0,30.0,0.5666666666666667,9,0.0765765765765765,9.0,False,Percent,0.122248,,,0,18.40000000000001,18.40000000000001,0.04567142342342349,1.0,1.0
27,6,Joe Amabile,8,eliminated,6,3,22.0,30.0,0.7333333333333333,9,0.0960698689956331,7.5,False,Percent,0.134689,0.068457,0.14,1400,18.40000000000001,20.40000000000001,0.0386191310043669,1.108695652173913,1.0
27,7,Joe Amabile,8,eliminated,6,3,23.5,30.0,0.7833333333333333,8,0.1080459770114942,8.0,False,Percent,0.153925,0.067246,0.1218,1218,20.40000000000001,22.40000000000001,0.04587902298850581,1.0980392156862744,1.0
27,8,Joe Amabile,8,eliminated,6,3,23.0,30.0,0.7666666666666667,6,0.1428571428571428,5.0,True,Percent,0.208982,0.070994,0.1069,1069,22.40000000000001,24.40000000000001,0.06612485714285721,1.0892857142857142,1.0
28,1,Kate Flannery,8,eliminated,7,3,15.0,30.0,0.5,12,0.0761421319796954,9.5,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.007190868020304608,1.0,1.0
28,2,Kate Flannery,8,eliminated,7,3,21.0,30.0,0.7,12,0.0958904109589041,2.0,False,Rank_With_Save,0.080857,0.082377,0.2059,2059,9.6,11.6,-0.015033410958904106,1.2083333333333333,1.0
28,3,Kate Flannery,8,eliminated,7,3,24.0,30.0,0.8,10,0.1212121212121212,1.5,False,Rank_With_Save,0.098566,,,0,11.6,11.6,-0.0226461212121212,1.0,1.0
28,4,Kate Flannery,8,eliminated,7,4,26.0,40.0,0.65,10,0.0921985815602837,8.0,False,Rank_With_Save,0.114809,0.087198,0.5119,5119,11.6,13.600000000000003,0.0226104184397163,1.1724137931034486,1.0
28,5,Kate Flannery,8,eliminated,7,3,24.0,30.0,0.8,9,0.1116279069767441,5.5,False,Rank_With_Save,0.112317,,,0,13.600000000000003,13.600000000000003,0.0006890930232558989,1.0,1.0
28,6,Kate Flannery,8,eliminated,7,3,27.0,30.0,0.9,9,0.1184210526315789,2.0,False,Rank_With_Save,0.112317,,0.0,0,13.600000000000003,12.240000000000004,-0.006104052631578899,0.9,1.0
28,7,Kate Flannery,8,eliminated,7,3,24.0,30.0,0.8,8,0.1188118811881188,7.0,False,Rank_With_Save,0.175449,0.083288,0.1147,1147,12.240000000000002,14.240000000000004,0.05663711881188119,1.1633986928104576,1.0
28,8,Kate Flannery,8,eliminated,7,3,25.9998,30.0,0.86666,7,0.1347145480395773,5.0,True,Rank_With_Save,0.078702,0.034929,0.1038,1038,14.240000000000006,16.240000000000006,-0.05601254803957731,1.1404494382022472,1.0
28,1,James Van Der Beek,10,eliminated,5,3,21.0,30.0,0.7,12,0.1065989847715736,1.0,False,Rank_With_Save,0.083333,,,0,9.6,9.6,-0.0232659847715736,1.0,1.0
28,2,James Van Der Beek,10,eliminated,5,3,20.0,30.0,0.6666666666666666,12,0.091324200913242,4.0,False,Rank_With_Save,0.082182,0.083339,0.2059,2059,9.6,11.6,-0.009142200913241999,1.2083333333333333,1.0
28,3,James Van Der Beek,10,eliminated,5,3,23.0,30.0,0.7666666666666667,10,0.1161616161616161,3.5,False,Rank_With_Save,0.098838,,,0,11.6,11.6,-0.01732361616161611,1.0,1.0
28,4,James Van Der Beek,10,eliminated,5,4,28.0,40.0,0.7,10,0.0992907801418439,6.5,False,Rank_With_Save,0.107855,0.085551,0.5119,5119,11.6,13.600000000000003,0.0085642198581561,1.1724137931034486,1.0
28,5,James Van Der Beek,10,eliminated,5,3,26.0,30.0,0.8666666666666667,9,0.1209302325581395,2.5,False,Rank_With_Save,0.111437,,,0,13.600000000000003,13.600000000000003,-0.009493232558139511,1.0,1.0
28,6,James Van Der Beek,10,eliminated,5,3,27.0,30.0,0.9,9,0.1184210526315789,2.0,False,Rank_With_Save,0.111437,,0.0,0,13.600000000000003,12.240000000000004,-0.006984052631578905,0.9,1.0
28,7,James Van Der Beek,10,eliminated,5,3,27.0,30.0,0.9,8,0.1336633663366336,2.0,False,Rank_With_Save,0.11917,0.086502,0.1147,1147,12.240000000000002,14.240000000000004,-0.01449336633663359,1.1633986928104576,1.0
28,8,James Van Der Beek,10,eliminated,5,3,31.9998,30.0,1.06666,7,0.1658027598041857,1.0,False,Rank_With_Save,0.135453,0.083134,0.1038,1038,14.240000000000006,16.240000000000006,-0.030349759804185722,1.1404494382022472,1.0
28,9,James Van Der Beek,10,eliminated,5,4,36.0,40.0,0.9,6,0.1726618705035971,3.0,False,Rank_With_Save,0.176502,0.090412,0.563,5630,16.240000000000006,18.24000000000001,0.0038401294964028887,1.123152709359606,1.0
28,10,James Van Der Beek,10,eliminated,5,3,25.5,30.0,0.85,5,0.1854545454545454,5.0,True,Rank_With_Save,0.163929,0.066266,0.7408,7408,18.24000000000001,20.24000000000001,-0.02152554545454541,1.1096491228070176,1.0
28,1,Kel Mitchell,99,finalist,2,3,16.0,30.0,0.5333333333333333,12,0.0812182741116751,7.5,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.0021147258883248976,1.0,1.0
28,2,Kel Mitchell,99,finalist,2,3,20.0,30.0,0.6666666666666666,12,0.091324200913242,4.0,False,Rank_With_Save,0.081649,0.082103,0.2059,2059,9.6,11.6,-0.009675200913242005,1.2083333333333333,1.0
28,3,Kel Mitchell,99,finalist,2,3,20.0,30.0,0.6666666666666666,10,0.101010101010101,6.5,False,Rank_With_Save,0.098729,,,0,11.6,11.6,-0.002281101010100997,1.0,1.0
28,4,Kel Mitchell,99,finalist,2,4,32.0,40.0,0.8,10,0.1134751773049645,2.5,False,Rank_With_Save,0.102044,0.085891,0.5119,5119,11.6,13.600000000000003,-0.011431177304964499,1.1724137931034486,1.0
28,5,Kel Mitchell,99,finalist,2,3,26.0,30.0,0.8666666666666667,9,0.1209302325581395,2.5,False,Rank_With_Save,0.110382,,,0,13.600000000000003,13.600000000000003,-0.010548232558139511,1.0,1.0
28,6,Kel Mitchell,99,finalist,2,3,26.0,30.0,0.8666666666666667,9,0.1140350877192982,4.5,False,Rank_With_Save,0.110382,,0.0,0,13.600000000000003,12.240000000000004,-0.0036530877192982036,0.9,1.0
28,7,Kel Mitchell,99,finalist,2,3,25.5,30.0,0.85,8,0.1262376237623762,5.0,False,Rank_With_Save,0.084567,0.07342,0.1147,1147,12.240000000000002,14.240000000000004,-0.04167062376237621,1.1633986928104576,1.0
28,8,Kel Mitchell,99,finalist,2,3,29.9998,30.0,0.9999933333333334,7,0.1554400225493162,4.0,False,Rank_With_Save,0.092512,0.072302,0.1038,1038,14.240000000000006,16.240000000000006,-0.06292802254931619,1.1404494382022472,1.0
28,9,Kel Mitchell,99,finalist,2,4,37.0,40.0,0.925,6,0.1774580335731415,2.0,False,Rank_With_Save,0.155708,0.087992,0.563,5630,16.240000000000006,18.24000000000001,-0.02175003357314148,1.123152709359606,1.0
28,10,Kel Mitchell,99,finalist,2,3,28.5,30.0,0.95,5,0.2072727272727272,2.0,False,Rank_With_Save,0.194382,0.090986,0.7408,7408,18.24000000000001,20.24000000000001,-0.012890727272727193,1.1096491228070176,1.0
28,11,Kel Mitchell,99,finalist,2,3,29.5,30.0,0.9833333333333332,4,0.2521367521367521,2.0,False,Rank_With_Save,0.231839,,,0,20.24000000000001,20.24000000000001,-0.020297752136752084,1.0,1.0
28,1,Ray Lewis,2,withdrew,11,3,15.0,30.0,0.5,12,0.0761421319796954,9.5,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.007190868020304608,1.0,1.0
28,2,Ray Lewis,2,withdrew,11,3,15.0,30.0,0.5,12,0.0684931506849315,10.5,False,Rank_With_Save,0.101881,0.084815,0.2059,2059,9.6,11.6,0.033387849315068496,1.2083333333333333,1.0
28,1,Lamar Odom,4,eliminated,10,3,11.0,30.0,0.3666666666666666,12,0.0558375634517766,12.0,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.027495436548223402,1.0,1.0
28,2,Lamar Odom,4,eliminated,10,3,12.0,30.0,0.4,12,0.0547945205479452,12.0,False,Rank_With_Save,0.136458,0.084844,0.2059,2059,9.6,11.6,0.0816634794520548,1.2083333333333333,1.0
28,3,Lamar Odom,4,eliminated,10,3,12.0,30.0,0.4,10,0.0606060606060606,10.0,False,Rank_With_Save,0.109964,,,0,11.6,11.6,0.049357939393939405,1.0,1.0
28,4,Lamar Odom,4,eliminated,10,4,20.0,40.0,0.5,10,0.0709219858156028,10.0,True,Rank_With_Save,0.05009,0.033868,0.5119,5119,11.6,13.600000000000003,-0.020831985815602798,1.1724137931034486,1.0
28,1,Sailor Brinkley-Cook,6,eliminated,9,3,18.0,30.0,0.6,12,0.0913705583756345,4.0,False,Rank_With_Save,0.083333,,,0,9.6,9.6,-0.008037558375634496,1.0,1.0
28,2,Sailor Brinkley-Cook,6,eliminated,9,3,18.0,30.0,0.6,12,0.0821917808219178,8.0,False,Rank_With_Save,0.079557,0.082985,0.2059,2059,9.6,11.6,-0.002634780821917801,1.2083333333333333,1.0
28,3,Sailor Brinkley-Cook,6,eliminated,9,3,23.0,30.0,0.7666666666666667,10,0.1161616161616161,3.5,False,Rank_With_Save,0.0983,,,0,11.6,11.6,-0.017861616161616106,1.0,1.0
28,4,Sailor Brinkley-Cook,6,eliminated,9,4,31.0,40.0,0.775,10,0.1099290780141844,5.0,False,Rank_With_Save,0.103907,0.084255,0.5119,5119,11.6,13.600000000000003,-0.006022078014184404,1.1724137931034486,1.0
28,5,Sailor Brinkley-Cook,6,eliminated,9,3,24.0,30.0,0.8,9,0.1116279069767441,5.5,False,Rank_With_Save,0.11028,,,0,13.600000000000003,13.600000000000003,-0.0013479069767440982,1.0,1.0
28,6,Sailor Brinkley-Cook,6,eliminated,9,3,27.0,30.0,0.9,9,0.1184210526315789,2.0,True,Rank_With_Save,0.11028,,0.0,0,13.600000000000003,12.240000000000004,-0.008141052631578896,0.9,1.0
28,1,Sean Spicer,9,eliminated,6,3,12.0,30.0,0.4,12,0.0609137055837563,11.0,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.022419294416243706,1.0,1.0
28,2,Sean Spicer,9,eliminated,6,3,16.0,30.0,0.5333333333333333,12,0.0730593607305936,9.0,False,Rank_With_Save,0.078294,0.083893,0.2059,2059,9.6,11.6,0.005234639269406399,1.2083333333333333,1.0
28,3,Sean Spicer,9,eliminated,6,3,15.0,30.0,0.5,10,0.0757575757575757,9.0,False,Rank_With_Save,0.098041,,,0,11.6,11.6,0.0222834242424243,1.0,1.0
28,4,Sean Spicer,9,eliminated,6,4,21.0,40.0,0.525,10,0.0744680851063829,9.0,False,Rank_With_Save,0.113531,0.088256,0.5119,5119,11.6,13.600000000000003,0.0390629148936171,1.1724137931034486,1.0
28,5,Sean Spicer,9,eliminated,6,3,19.0,30.0,0.6333333333333333,9,0.0883720930232558,9.0,False,Rank_With_Save,0.111609,,,0,13.600000000000003,13.600000000000003,0.0232369069767442,1.0,1.0
28,6,Sean Spicer,9,eliminated,6,3,21.0,30.0,0.7,9,0.0921052631578947,9.0,False,Rank_With_Save,0.111609,,0.0,0,13.600000000000003,12.240000000000004,0.019503736842105296,0.9,1.0
28,7,Sean Spicer,9,eliminated,6,3,21.0,30.0,0.7,8,0.1039603960396039,8.0,False,Rank_With_Save,0.203006,0.080141,0.1147,1147,12.240000000000002,14.240000000000004,0.09904560396039609,1.1633986928104576,1.0
28,8,Sean Spicer,9,eliminated,6,3,20.0,30.0,0.6666666666666666,7,0.1036273725486945,7.0,False,Rank_With_Save,0.233081,0.078468,0.1038,1038,14.240000000000006,16.240000000000006,0.1294536274513055,1.1404494382022472,1.0
28,9,Sean Spicer,9,eliminated,6,4,25.0,40.0,0.625,6,0.1199040767386091,6.0,True,Rank_With_Save,0.130995,0.053938,0.563,5630,16.240000000000006,18.24000000000001,0.011090923261390898,1.123152709359606,1.0
28,1,Mary Wilson,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.0862944162436548,5.5,False,Rank_With_Save,0.083333,,,0,9.6,9.6,-0.002961416243654799,1.0,1.0
28,2,Mary Wilson,2,eliminated,12,3,15.0,30.0,0.5,12,0.0684931506849315,10.5,True,Rank_With_Save,0.019612,0.018091,0.2059,2059,9.6,11.6,-0.0488811506849315,1.2083333333333333,1.0
28,1,Lauren Alaina,99,finalist,4,3,19.0,30.0,0.6333333333333333,12,0.0964467005076142,3.0,False,Rank_With_Save,0.083333,,,0,9.6,9.6,-0.013113700507614193,1.0,1.0
28,2,Lauren Alaina,99,finalist,4,3,19.0,30.0,0.6333333333333333,12,0.0867579908675799,6.5,False,Rank_With_Save,0.085739,0.082657,0.2059,2059,9.6,11.6,-0.001018990867579908,1.2083333333333333,1.0
28,3,Lauren Alaina,99,finalist,4,3,20.0,30.0,0.6666666666666666,10,0.101010101010101,6.5,False,Rank_With_Save,0.099567,,,0,11.6,11.6,-0.0014431010101009917,1.0,1.0
28,4,Lauren Alaina,99,finalist,4,4,32.0,40.0,0.8,10,0.1134751773049645,2.5,False,Rank_With_Save,0.101294,0.083794,0.5119,5119,11.6,13.600000000000003,-0.0121811773049645,1.1724137931034486,1.0
28,5,Lauren Alaina,99,finalist,4,3,23.0,30.0,0.7666666666666667,9,0.1069767441860465,7.0,False,Rank_With_Save,0.111055,,,0,13.600000000000003,13.600000000000003,0.004078255813953505,1.0,1.0
28,6,Lauren Alaina,99,finalist,4,3,26.0,30.0,0.8666666666666667,9,0.1140350877192982,4.5,False,Rank_With_Save,0.111055,,0.0,0,13.600000000000003,12.240000000000004,-0.0029800877192981967,0.9,1.0
28,7,Lauren Alaina,99,finalist,4,3,27.0,30.0,0.9,8,0.1336633663366336,2.0,False,Rank_With_Save,0.121023,0.083064,0.1147,1147,12.240000000000002,14.240000000000004,-0.012640366336633582,1.1633986928104576,1.0
28,8,Lauren Alaina,99,finalist,4,3,24.0,30.0,0.8,7,0.1243528470584334,6.0,False,Rank_With_Save,0.19174,0.077788,0.1038,1038,14.240000000000006,16.240000000000006,0.0673871529415666,1.1404494382022472,1.0
28,9,Lauren Alaina,99,finalist,4,4,35.0,40.0,0.875,6,0.1678657074340527,5.0,False,Rank_With_Save,0.191982,0.098261,0.563,5630,16.240000000000006,18.24000000000001,0.0241162925659473,1.123152709359606,1.0
28,10,Lauren Alaina,99,finalist,4,3,27.0,30.0,0.9,5,0.1963636363636363,3.5,False,Rank_With_Save,0.225827,0.097362,0.7408,7408,18.24000000000001,20.24000000000001,0.029463363636363704,1.1096491228070176,1.0
28,11,Lauren Alaina,99,finalist,4,3,28.5,30.0,0.95,4,0.2435897435897435,4.0,False,Rank_With_Save,0.266849,,,0,20.24000000000001,20.24000000000001,0.0232592564102565,1.0,1.0
28,1,Ally Brooke,99,finalist,3,3,16.0,30.0,0.5333333333333333,12,0.0812182741116751,7.5,False,Rank_With_Save,0.083333,,,0,9.6,9.6,0.0021147258883248976,1.0,1.0
28,2,Ally Brooke,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.091324200913242,4.0,False,Rank_With_Save,0.081802,0.083674,0.2059,2059,9.6,11.6,-0.009522200913242004,1.2083333333333333,1.0
28,3,Ally Brooke,99,finalist,3,3,24.0,30.0,0.8,10,0.1212121212121212,1.5,False,Rank_With_Save,0.09876,,,0,11.6,11.6,-0.0224521212121212,1.0,1.0
28,4,Ally Brooke,99,finalist,3,4,32.0,40.0,0.8,10,0.1134751773049645,2.5,False,Rank_With_Save,0.09755,0.083431,0.5119,5119,11.6,13.600000000000003,-0.015925177304964497,1.1724137931034486,1.0
28,5,Ally Brooke,99,finalist,3,3,27.0,30.0,0.9,9,0.1255813953488372,1.0,False,Rank_With_Save,0.109677,,,0,13.600000000000003,13.600000000000003,-0.015904395348837197,1.0,1.0
28,6,Ally Brooke,99,finalist,3,3,25.0,30.0,0.8333333333333334,9,0.1096491228070175,6.5,False,Rank_With_Save,0.109677,,0.0,0,13.600000000000003,12.240000000000004,2.7877192982500576e-05,0.9,1.0
28,7,Ally Brooke,99,finalist,3,3,27.0,30.0,0.9,8,0.1336633663366336,2.0,False,Rank_With_Save,0.122703,0.087442,0.1147,1147,12.240000000000002,14.240000000000004,-0.010960366336633581,1.1633986928104576,1.0
